imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_roll,imu0_pitch,imu0_yaw,imu0_timestamp,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_roll,imu1_pitch,imu1_yaw,imu1_timestamp,dorsiflexion_angle
346.68,-182.62,921.39,-0.18,-0.06,-0.06,-19.37,-9.27,27.38,2025-03-12T10:13:49.396202,995.85,-22.46,-82.03,1.1,-0.06,0.3,-98.63,-1.66,15.76,2025-03-12T10:13:49.396202,0.05636563571667419
343.75,-176.03,919.43,0.24,-0.49,-0.06,-19.37,-9.25,27.38,2025-03-12T10:13:49.431168,1002.2,-38.82,-54.44,-2.99,0.37,0.49,-98.62,-1.62,15.73,2025-03-12T10:13:49.431168,0.06772350307524189
350.1,-184.33,922.61,0.0,-0.12,0.18,-19.36,-9.23,27.39,2025-03-12T10:13:49.480101,996.34,-24.17,-80.32,3.84,-0.79,-0.18,-98.61,-1.57,15.69,2025-03-12T10:13:49.480101,0.08780023140202964
344.48,-186.04,923.34,0.18,-0.06,-0.43,-19.34,-9.2,27.41,2025-03-12T10:13:49.505033,993.16,-32.71,-71.53,-0.43,0.06,0.0,-98.58,-1.54,15.58,2025-03-12T10:13:49.505033,0.09849700731049715
356.45,-185.55,926.03,0.12,-0.18,-0.12,-19.35,-9.2,27.42,2025-03-12T10:13:49.574808,996.83,-39.06,-92.29,2.2,0.06,-0.55,-98.56,-1.5,15.58,2025-03-12T10:13:49.574808,0.11122689909571726
356.2,-184.81,920.17,0.3,0.12,-0.18,-19.34,-9.19,27.44,2025-03-12T10:13:49.576854,994.38,-33.94,-86.43,-0.79,1.89,0.12,-98.54,-1.46,15.57,2025-03-12T10:13:49.576854,0.10190800386408783
348.63,-171.63,917.72,0.37,0.67,-0.43,-19.33,-9.18,27.45,2025-03-12T10:13:49.608628,998.29,-46.39,-97.66,-2.56,3.05,0.3,-98.51,-1.42,15.63,2025-03-12T10:13:49.608628,0.07536571734124786
354.0,-196.78,912.11,0.06,0.79,-0.37,-19.33,-9.16,27.47,2025-03-12T10:13:49.677857,998.78,-53.71,-59.33,-7.62,3.66,-0.18,-98.51,-1.38,15.54,2025-03-12T10:13:49.677857,0.04212768158705238
354.98,-184.81,922.36,0.98,2.26,-1.1,-19.31,-9.15,27.49,2025-03-12T10:13:49.678842,1001.46,-30.52,-48.83,-2.62,3.23,-0.49,-98.5,-1.32,15.6,2025-03-12T10:13:49.678842,-0.001136308664219765
335.45,-166.26,930.66,0.18,1.1,-0.24,-19.31,-9.14,27.51,2025-03-12T10:13:49.710606,1004.64,29.79,-23.93,-1.46,1.89,0.55,-98.5,-1.28,15.61,2025-03-12T10:13:49.710606,-0.02080899405153991
339.84,-171.88,934.08,-1.4,-0.43,0.24,-19.31,-9.14,27.54,2025-03-12T10:13:49.785468,996.83,-21.0,-21.73,2.38,-1.59,1.71,-98.5,-1.22,15.62,2025-03-12T10:13:49.785468,0.007708720792334756
343.99,-173.1,922.85,-2.62,-1.28,0.3,-19.29,-9.14,27.57,2025-03-12T10:13:49.786156,998.54,9.03,-35.16,2.01,-3.17,3.66,-98.52,-1.18,15.61,2025-03-12T10:13:49.786156,0.057685870785189275
344.73,-175.54,922.12,-5.06,-2.87,1.65,-19.28,-9.13,27.61,2025-03-12T10:13:49.814021,992.68,1.95,-58.59,0.91,-5.98,5.98,-98.52,-1.14,15.64,2025-03-12T10:13:49.814021,0.1483398075188782
343.26,-178.96,927.0,-6.46,-4.02,1.77,-19.28,-9.13,27.64,2025-03-12T10:13:49.889215,1001.46,-4.64,-70.8,2.38,-5.49,8.41,-98.53,-1.09,15.64,2025-03-12T10:13:49.889215,0.2422688260039143
352.29,-192.87,922.36,-7.56,-4.94,1.89,-19.29,-9.11,27.67,2025-03-12T10:13:49.889822,1004.88,-36.13,-75.93,1.28,-6.46,9.88,-98.53,-1.05,15.71,2025-03-12T10:13:49.889822,0.3529347952238986
356.2,-198.49,919.19,-7.2,-4.33,1.77,-19.28,-9.1,27.68,2025-03-12T10:13:49.917882,988.28,-54.69,-82.03,0.12,-5.73,10.55,-98.53,-1.01,15.77,2025-03-12T10:13:49.917882,0.4492957108582929
351.56,-208.74,901.61,-11.04,10.85,11.89,-19.29,-9.09,27.71,2025-03-12T10:13:49.989393,993.9,-81.05,-85.94,-2.68,-5.49,10.73,-98.52,-0.95,15.81,2025-03-12T10:13:49.989393,0.3918336020230715
356.2,-206.05,915.77,-6.77,-3.35,0.85,-19.29,-9.08,27.73,2025-03-12T10:13:49.990009,1000.49,-66.65,-116.46,-2.01,-4.02,10.43,-98.49,-0.91,15.86,2025-03-12T10:13:49.990009,0.4614035002829162
363.53,-210.69,914.06,-7.44,-3.48,0.49,-19.3,-9.07,27.76,2025-03-12T10:13:50.022214,998.29,-59.57,-109.38,-8.35,-0.85,11.34,-98.45,-0.87,15.96,2025-03-12T10:13:50.022214,0.49948602614425885
360.11,-215.58,907.47,-7.68,-3.84,1.1,-19.3,-9.08,27.79,2025-03-12T10:13:50.092574,988.53,-90.09,-111.57,-4.94,1.16,10.43,-98.38,-0.82,16.14,2025-03-12T10:13:50.092574,0.5223757666164813
362.3,-222.66,912.35,-7.07,-3.84,1.04,-19.31,-9.09,27.82,2025-03-12T10:13:50.093432,997.56,-73.0,-81.79,-7.26,1.04,11.28,-98.33,-0.79,16.27,2025-03-12T10:13:50.093432,0.5450999624196907
361.82,-218.51,901.12,-7.68,-3.72,2.07,-19.32,-9.12,27.85,2025-03-12T10:13:50.127338,1000.24,-120.85,-86.43,-4.09,2.8,10.37,-98.3,-0.79,16.29,2025-03-12T10:13:50.127338,0.5503792033241728
356.2,-228.27,905.03,-7.2,-3.66,1.71,-19.33,-9.13,27.88,2025-03-12T10:13:50.191935,989.5,-115.48,-38.57,-6.22,0.98,9.45,-98.26,-0.76,16.41,2025-03-12T10:13:50.191935,0.5742125522516845
366.7,-244.63,888.92,-7.13,-4.09,1.34,-19.34,-9.13,27.91,2025-03-12T10:13:50.196516,1003.66,-161.62,-43.7,3.41,-0.43,7.87,-98.2,-0.75,16.53,2025-03-12T10:13:50.196516,0.6184482707170796
369.87,-255.62,894.29,-5.37,-2.74,0.91,-19.35,-9.16,27.94,2025-03-12T10:13:50.232847,969.97,-152.34,-39.79,-2.2,-3.6,6.16,-98.16,-0.75,16.66,2025-03-12T10:13:50.232847,0.6829808670453484
362.55,-243.16,895.75,-1.95,-1.04,-1.04,-19.38,-9.2,27.97,2025-03-12T10:13:50.294179,992.92,-161.87,-45.65,-0.73,-6.22,4.21,-98.13,-0.76,16.75,2025-03-12T10:13:50.294179,0.7593531872538744
367.68,-227.05,906.74,-1.46,-0.49,-1.1,-19.39,-9.22,27.99,2025-03-12T10:13:50.301484,997.31,-124.02,-85.94,3.96,-7.93,2.74,-98.11,-0.77,16.83,2025-03-12T10:13:50.301484,0.8494288016279571
372.56,-234.86,896.97,-0.61,0.0,-1.4,-19.41,-9.25,28.02,2025-03-12T10:13:50.336923,979.74,-155.52,-81.54,0.61,-8.72,1.52,-98.09,-0.78,16.91,2025-03-12T10:13:50.336923,0.9441530026494038
382.08,-240.48,904.54,-0.37,0.91,-2.01,-19.44,-9.28,28.05,2025-03-12T10:13:50.396455,1000.98,-138.43,-125.73,4.33,-9.21,-0.3,-98.03,-0.81,17.04,2025-03-12T10:13:50.396455,1.0372974056130577
372.8,-234.38,901.37,1.16,1.28,-2.01,-19.49,-9.35,28.07,2025-03-12T10:13:50.407251,988.53,-113.77,-131.1,-2.32,-6.95,-0.18,-97.98,-0.85,17.07,2025-03-12T10:13:50.407251,1.1042263993042012
376.22,-233.64,901.12,0.06,0.3,-1.59,-19.52,-9.39,28.08,2025-03-12T10:13:50.446992,987.55,-115.97,-163.09,1.16,-5.06,-1.1,-97.92,-0.87,17.18,2025-03-12T10:13:50.446992,1.163559935954681
365.72,-258.79,895.02,-0.12,0.12,-0.85,-19.55,-9.42,28.09,2025-03-12T10:13:50.507114,986.57,-105.96,-114.01,-5.06,-2.26,0.43,-97.87,-0.9,17.17,2025-03-12T10:13:50.507114,1.1945805137223986
373.05,-226.56,903.32,-0.06,0.12,-0.18,-19.57,-9.43,28.1,2025-03-12T10:13:50.512243,984.62,-119.38,-101.56,-1.71,-2.13,-1.04,-97.83,-0.92,17.18,2025-03-12T10:13:50.512243,1.2266050675220797
358.89,-235.84,899.17,0.12,0.37,-0.85,-19.59,-9.44,28.1,2025-03-12T10:13:50.548027,989.5,-121.34,-109.62,-1.71,-1.83,-1.1,-97.8,-0.93,17.19,2025-03-12T10:13:50.548027,1.2531792026572972
364.5,-241.46,902.83,0.55,0.06,-0.67,-19.6,-9.44,28.1,2025-03-12T10:13:50.606872,984.13,-105.47,-113.77,1.28,-2.74,-1.28,-97.8,-0.95,17.11,2025-03-12T10:13:50.606872,1.2921086250364338
372.31,-238.77,898.19,0.18,0.06,-0.79,-19.61,-9.43,28.11,2025-03-12T10:13:50.620124,986.57,-125.73,-117.68,-0.79,-1.4,-1.59,-97.76,-0.95,17.11,2025-03-12T10:13:50.620124,1.3182602821146245
362.55,-233.4,905.27,0.3,0.12,-0.73,-19.62,-9.44,28.11,2025-03-12T10:13:50.653345,992.43,-97.66,-114.75,-4.33,-0.55,-0.61,-97.73,-0.96,17.04,2025-03-12T10:13:50.653345,1.3340004169321664
373.54,-243.9,902.34,-0.24,-0.3,-0.85,-19.62,-9.42,28.12,2025-03-12T10:13:50.704957,979.0,-129.15,-143.55,-0.06,-0.67,-1.71,-97.64,-0.96,17.11,2025-03-12T10:13:50.704957,1.3566878629577865
372.8,-231.45,908.69,0.0,0.0,-0.98,-19.61,-9.42,28.13,2025-03-12T10:13:50.723228,988.77,-102.29,-113.77,-4.7,0.91,-0.49,-97.53,-0.97,17.22,2025-03-12T10:13:50.723228,1.3590699899654684
378.66,-240.23,900.39,-1.04,-0.37,0.06,-19.57,-9.41,28.15,2025-03-12T10:13:50.757260,980.96,-106.69,-130.62,0.06,0.24,-1.77,-97.37,-0.94,17.46,2025-03-12T10:13:50.757260,1.3735695394714558
